time_step,speed,error_rate,label_state,session_id
28,101.41341556461083,0.0016563919835433439,0,1
29,120.72671987999075,0.029375055814694892,0,1
30,102.75924251255574,0.0008410491452696271,0,1
31,95.49031675000772,0.045567875524914876,0,1
32,105.79889557611159,0.03470270163630872,0,1
33,119.6373253715623,0.06055068884798126,0,1
34,108.03583460211306,0.030713150105377857,0,1
35,108.8166474601191,0.013056156739811505,0,1
36,109.15710881124599,0.02246005492492808,0,1
37,110.30910734076988,0.015757589191434006,0,1
38,96.00821203782935,0.019149628122255628,0,1
39,104.52339176816676,0.021745657147405704,0,1
40,90.19667228232838,0.14382859190702452,0,1
41,94.90149270931384,0.04913212616822314,0,1
42,6.8197707383435855,0.7696908648659414,1,1
43,49.945533110594035,0.5187455475913471,1,1
44,42.997997158546134,0.5850606769355402,1,1
45,105.52108273581123,0.08606283330682163,0,1
46,108.57484729426326,0.002909848748800263,0,1
47,91.9819554440976,0.00383074954648225,0,1
48,99.86865965650607,0.04945247563285256,0,1
49,68.74851857524298,0.010990887060325688,0,1
50,69.50370699866633,0.0498022167271111,0,1
51,100.07210159920395,0.12719778509164517,0,1
52,119.48953007387621,0.1041437925819529,0,1
53,19.850433694423224,0.558260878210051,1,1
54,60.51343837156337,0.47213909413176014,1,1
55,26.770228519880185,0.770350261026702,1,1
56,46.59955189224928,0.5812190761177801,1,1
57,16.640312704030762,0.5374762970981406,1,1
58,56.58611833615879,0.3851913965497887,1,1
59,64.29346071267724,0.7587640077059754,1,1
60,46.592032219593996,0.5743009941427397,1,1
61,80.73234539277422,0.01892393681899683,0,1
62,101.54685193444254,0.024325359018759648,0,1
63,96.11185727074378,0.012613308516430149,0,1
64,111.06122093845738,0.03505650115011577,0,1
65,20.627930808568856,0.4740905000063738,1,1
66,21.138464347417667,0.6166724687873831,1,1
67,34.348767705355556,0.696440249308521,1,1
68,22.310929206911425,0.4609562443083697,1,1
69,65.98537349009455,0.32547041043427033,1,1
70,10.384241810689183,0.6745507898799978,1,1
71,30.196661731445687,0.4226110087745306,1,1
72,41.297909805132385,0.3641677907323376,1,1
73,47.01452342046644,0.5751617808826439,1,1
74,34.58431628329118,0.5172871926413581,1,1
75,54.61095386371227,0.8031400381190051,1,1
76,50.507083775966855,0.46721331845964764,1,1
77,12.120590859219767,0.6280745172857196,1,1
78,54.13671427068996,0.2645707666063811,1,1
79,21.453565560048016,0.4050952789275321,1,1
80,97.8126079559476,0.13423237905016028,0,1
81,40.22267779176109,0.46486099252994195,1,1
82,103.0539143302714,0.03782954658991501,0,1
83,104.44714549158758,0.023176888510959504,0,1
84,114.61985239736798,0.05935888004492658,0,1
85,97.30765016010857,0.12503870721963292,0,1
86,126.66741655524476,0.035128109642468,0,1
87,89.26740401911658,0.08325638236659204,0,1
88,112.81688132388953,0.13311936051132273,0,1
89,87.65001293108976,0.11492066433625754,0,1
90,97.28274652248783,0.01035472533173104,0,1
91,91.56336533022613,0.20148874204306572,0,1
92,98.95909225241286,0.029576092776282783,0,1
93,86.66357456908443,0.007586451039484888,0,1
94,26.923495097094786,0.46473232254084323,1,1
95,7.236880439673129,0.5400985313221706,1,1
96,62.91469575683601,0.6648538240093116,1,1
97,43.59046794895873,0.45871792021331304,1,1
98,57.01072805195403,0.3883090850450491,1,1
99,28.365277699031367,0.6039552963037298,1,1
0,102.4791197788249,0.011651403334794707,0,2
1,94.95009716250627,0.05300026611695843,0,2
2,85.70831710064616,0.027590171381012354,0,2
3,106.71012211969162,0.043791159843803745,0,2
4,86.9406250345281,0.008247887779023518,0,2
5,101.74883029474326,0.08066580070343995,0,2
6,109.76091516393046,0.008869776213329695,0,2
7,117.19031751454447,0.013025526072834063,0,2
8,107.8910532569264,0.040535118375997284,0,2
9,114.54294444993133,0.023740704373815407,0,2
10,104.66658741858879,0.0815600161612141,0,2
11,83.89040952957731,0.017973564041522224,0,2
12,31.627375094582003,0.3008544896019509,1,2
13,27.798432037746338,0.5537421931073546,1,2
14,46.664152806275794,0.8076683652548253,1,2
15,25.926888379059257,0.6182602968526923,1,2
16,108.04466653172638,0.011747188490960465,0,2
17,40.58992743356576,0.5712803733242806,1,2
18,101.45083196783273,0.07219486990849329,0,2
19,84.93605205512611,0.08753001386669405,0,2
20,118.04082945831901,0.01334088760112977,0,2
21,84.81610457757137,0.025857770848559475,0,2
22,107.25968412382574,0.013316472176747671,0,2
23,113.63466029980414,0.01077209796139764,0,2
24,98.56540353669055,0.13468676038747834,0,2
25,90.98704393772448,0.013392538476833568,0,2
26,99.27443418264791,0.010039887844733001,0,2
27,103.50524737575816,0.01209227699884547,0,2
28,6.096988213157701,0.6302895773271258,1,2
29,48.68336522805445,0.4777601532938208,1,2
30,64.9325581973668,0.42994867606366094,1,2
31,25.94694679955157,0.4795430080629318,1,2
32,56.90811832311694,0.7812175237400868,1,2
33,23.630894868323814,0.6833679029810084,1,2
34,53.399007660593774,0.4684021716196395,1,2
35,106.52078703443658,0.016101276131723453,0,2
36,115.90840069024533,0.008023316028041674,0,2
37,104.36501383258664,0.023492431187406026,0,2
38,105.28299229792152,0.03759332199541552,0,2
39,84.62275888154139,0.009049851950240995,0,2
40,93.54316118488765,0.009946302628608284,0,2
41,86.67426473533546,0.016323281477467873,0,2
42,54.8854931678174,0.7405818702570863,1,2
43,47.91493521282078,0.6491782602442896,1,2
44,53.199429802839646,0.5311009383033884,1,2
45,49.84442841542857,0.764797835618237,1,2
46,18.4767076715521,0.2702414146855396,1,2
47,42.38928258128497,0.44018589746096604,1,2
48,97.97872104312354,0.16999482427624962,0,2
49,93.71869028147562,0.04764159708019241,0,2
50,114.1990755424356,0.03915581400256324,0,2
51,98.91847384722523,0.03600289764078735,0,2
52,109.28746892687266,0.10973405877258727,0,2
53,107.01355611544697,0.0036857082893506305,0,2
54,30.131712213203592,0.7515630694082446,1,2
55,24.241482609897012,0.29613171388575965,1,2
56,96.771686138304,0.11649731696855489,0,2
57,88.91221693825209,0.07304819664572743,0,2
58,83.43979905036498,0.12385336108886032,0,2
59,112.42362200077686,0.0032160336980381556,0,2
60,16.192546177426237,0.6242791862271246,1,2
61,50.42246891529331,0.7350638117624975,1,2
62,43.95261248644492,0.4713202199978747,1,2
63,58.42095302046009,0.4005198190453229,1,2
64,94.83254677024948,0.04538665283563447,0,2
65,84.23136202068514,0.00571686826809582,0,2
66,96.48658500118997,0.029472360981361023,0,2
67,95.20972260376493,0.024815520978566336,0,2
68,106.8678308381753,0.0008233633197710716,0,2
69,93.0688404802321,0.07946615438333587,0,2
70,95.46635367497764,0.027012729904042757,0,2
71,101.61271259986408,0.03197320504374798,0,2
72,102.64807906521845,0.03435262077048003,0,2
73,102.99555021354536,0.04649949803553261,0,2
74,113.97568586514554,0.032508369903425274,0,2
75,34.69420978536694,0.4365693048355667,1,2
76,44.13639760503899,0.5237309221049732,1,2
77,102.12079336350982,0.0012830684750122364,0,2
78,115.09375902078484,0.09260065109951343,0,2
79,114.0611065123988,0.03518388225865631,0,2
80,97.98572562031123,0.028003363769195794,0,2
81,99.00552488957464,0.011063285276862917,0,2
82,106.13315515479574,0.013072392827381596,0,2
83,106.99026067234692,0.08562691412557548,0,2
84,102.30598174656845,0.11605344425644612,0,2
85,109.57785538199956,0.09849131390445433,0,2
86,98.61981857657406,0.0009867639705863022,0,2
87,88.92859479118269,0.03718825456930503,0,2
88,92.39233748584363,0.0009472907753802121,0,2
89,89.89187642799261,0.08344665705675688,0,2
90,98.67208839608361,0.03775611754701041,0,2
91,108.14949338445477,0.1087620270022047,0,2
92,43.48797284494791,0.3572095498821506,1,2
93,30.42419975463944,0.4047966556609006,1,2
94,46.03691898678101,0.6546913658059421,1,2
95,107.72018397588596,0.06190585933722762,0,2
96,94.15162376453084,0.06114971933000253,0,2
97,86.52060226031456,0.041172892458442405,0,2
98,107.34709716871859,0.001269623082243073,0,2
99,90.53858621170417,0.08447098190277126,0,2
0,12.726646825374214,0.479713063952083,1,3
1,55.13372828989586,0.48298461721351416,1,3
2,29.042413162109053,0.5880011781265698,1,3
3,40.248138715674365,0.5718587960540608,1,3
4,46.253590867234756,0.790458194527819,1,3
5,29.22357608453345,0.5025444260381714,1,3
6,72.8160716726295,0.2851425497493559,1,3
7,41.38275930000664,0.4395552015303856,1,3
8,16.204820555331207,0.3171404294265021,1,3
9,62.658666231403544,0.4419859965402268,1,3
10,58.10996187645385,0.4691921145734058,1,3
11,28.33351428195169,0.3332930956084712,1,3
12,99.237908437396,0.1852728098405483,0,3
13,73.70634745514276,0.012186535879058973,0,3
14,114.74072352167298,0.010321424563543612,0,3
15,105.05473602430307,0.01744240666075274,0,3
16,109.26847541602476,0.04444804829818482,0,3
17,94.87027807394841,0.003741794960820723,0,3
18,47.764413998709884,0.6737364154873868,1,3
19,28.718745326289902,0.5134762970214962,1,3
20,33.59984319201308,0.7058771038490229,1,3
21,24.324849865456073,0.2992936106089101,1,3
22,25.064556054597585,0.42001906155573737,1,3
23,28.763056110600274,0.49779489516792613,1,3
24,106.41768932193689,0.026038063830527553,0,3
25,92.1227238897997,0.0886534416498073,0,3
26,107.80538898639072,0.07646432298066624,0,3
27,107.49155687358716,0.004562646836327569,0,3
28,123.05784789926057,0.08503286796343773,0,3
29,99.29520348411972,0.00775788370371026,0,3
30,109.78932017433517,0.0481008496654776,0,3
31,105.551829704919,0.02684464889525926,0,3
32,89.01408159079264,0.0057886245151054965,0,3
33,86.14544809484926,0.022536757944262374,0,3
34,88.92905234943613,0.023416985822720407,0,3
35,109.78708692467556,0.10510172592733981,0,3
36,92.26855670615078,0.018898541170583996,0,3
37,119.22731423088281,0.11147607113598791,0,3
38,101.27377070647343,0.0055472040455250655,0,3
39,100.64484596662084,0.04258934826069752,0,3
40,102.49302452416762,0.04155488522160571,0,3
41,105.69476551980036,0.004642049264799298,0,3
42,110.6167068116856,0.021256887654100064,0,3
43,104.0599869143883,0.028374882838857998,0,3
44,89.41354284104457,0.0646486183505531,0,3
45,89.16511706757309,0.2431017740792392,0,3
46,100.41403048406436,0.0013740249118388097,0,3
47,85.52846186619746,0.03831762412558009,0,3
48,112.3567865867361,0.07254161686634655,0,3
49,112.2105568079912,0.03472720090712503,0,3
50,109.37059244850711,0.00608674162985465,0,3
51,95.66729934394635,0.10661663822173163,0,3
52,123.6068552652078,0.0006929890366521535,0,3
53,108.12546828643575,0.02270162256381707,0,3
54,87.26866370755204,0.014408798701866588,0,3
55,101.52212005875145,0.013728784718948926,0,3
56,50.08614342755888,0.32999215112724517,1,3
57,52.66454639437272,0.9065675197145054,1,3
58,23.899959038204965,0.5342431497384822,1,3
59,99.68125622344888,0.0015285165520429282,0,3
60,103.0939101764298,0.020872050161592257,0,3
61,85.18076386029534,0.027659578011340696,0,3
62,115.48024527515709,0.13247476945628708,0,3
63,94.49154379099454,0.013393034485183237,0,3
64,113.32242107402246,0.045194589794289336,0,3
65,94.73383585594691,0.08302605787794022,0,3
66,96.65670019195055,0.04136124995624197,0,3
67,114.3614111314297,0.10714309438934855,0,3
68,98.13976513447993,0.008011385700252786,0,3
69,115.33091144047587,0.07588881582219709,0,3
70,83.00696950434333,0.11010733661552252,0,3
71,113.31250432521095,0.009268611235958955,0,3
72,44.61220644184412,0.23631980211745565,1,3
73,41.23770638978297,0.8318945120084968,1,3
74,77.29660704306133,0.7065027282064033,1,3
75,39.161659711731915,0.4346862373131366,1,3
76,114.08712573482416,0.1066644637377441,0,3
77,98.61166388831799,0.0406615422628504,0,3
78,117.03832189257223,0.0866027135714095,0,3
79,116.2418610739445,0.01996433249053522,0,3
80,99.17188589790287,0.05567274467249715,0,3
81,85.41319173281263,0.013521816720824564,0,3
82,103.38601092294255,0.0019435560513302104,0,3
83,77.3461519139784,0.06516382925498865,0,3
84,116.691070812861,0.12505248581551323,0,3
85,108.90666516804424,0.12028067687784066,0,3
86,103.03481852414316,0.0010274309928150914,0,3
87,32.62421675095524,0.5067526837436656,1,3
88,48.30987928237537,0.28197062099877174,1,3
89,112.6813335212905,0.08602855879548249,0,3
90,97.12349658705018,0.010075632140224344,0,3
91,100.25248318264757,0.00351768234965868,0,3
92,103.92324569671672,0.010358980350407289,0,3
93,91.5806748731285,0.0030590617133120705,0,3
94,100.27363306484521,0.07865666820169809,0,3
95,39.106884394272925,0.11031344018568748,1,3
96,16.7549224963781,0.5405187686499122,1,3
97,32.94652345239832,0.5092984399510796,1,3
98,40.62157223882076,0.6311511194873743,1,3
99,46.06096223687417,0.7079700309080368,1,3
0,98.97332339082745,0.0552146838360001,0,4
1,59.48557315034642,0.4687130682925718,1,4
2,109.35624010845326,0.003832527511585968,0,4
3,104.20611105758793,0.063819568450854,0,4
4,117.49228497282789,0.08239862772939767,0,4
5,87.38122827713488,0.020276611962886066,0,4
6,109.19128727834898,0.0018596317819328048,0,4
7,86.70346923680222,0.0060583621180298865,0,4
8,82.30584007889026,0.002760370585186618,0,4
9,111.24309675870404,0.021957440125312075,0,4
10,88.03122726631295,0.04253250827253239,0,4
11,102.6824336324598,0.1006766164571857,0,4
12,114.4300264817508,0.05474925853136455,0,4
13,91.68212606371925,0.07162822427019849,0,4
14,84.6444522548887,0.013629946447388736,0,4
15,111.70577891517627,0.04737561056572253,0,4
16,102.81961452098976,0.09149336775063888,0,4
17,98.76602676228596,0.06207421524113633,0,4
18,116.82010482150608,0.03647369974410189,0,4
19,98.73066840870021,0.017224782644845164,0,4
20,102.89866752305434,0.03178515421614095,0,4
21,37.066428816658345,0.6323201681266885,1,4
22,98.08363328577684,0.1412710207972895,0,4
23,96.8537705495362,0.06528881051770534,0,4
24,100.06197488372612,0.04729398275723258,0,4
25,106.66121705654388,0.05375106768598745,0,4
26,108.65789758053103,0.03973082237014959,0,4
27,108.93293872499979,0.02091669198291669,0,4
28,114.56065263430489,0.021090908915125266,0,4
29,90.3789041769218,0.029718519974750165,0,4
30,20.29638886009223,0.5049408709698361,1,4
31,47.65361203441788,0.3575403258505775,1,4
32,63.014626205454206,0.6964366236081537,1,4
33,97.64416682587404,0.02567229294818683,0,4
34,99.77035954365374,0.15861018144197242,0,4
35,96.62900382452739,0.02591115693652969,0,4
36,89.63879302118427,0.02954893389649626,0,4
37,39.749094735921894,0.16758997118562605,1,4
38,58.039862283376415,0.710970856479909,1,4
39,62.62847172495499,0.6776546055485136,1,4
40,45.16326473460434,0.6693911663527689,1,4
41,71.61193788303093,0.3585269466278041,1,4
42,43.771226887730805,0.7107741343090153,1,4
43,49.04996814291335,0.5052078238202703,1,4
44,48.91259077269112,0.4793486570518837,1,4
45,35.741526765702005,0.553264726233909,1,4
46,33.393154307074056,0.6479415351649218,1,4
47,46.018136946953625,0.4530747036959209,1,4
48,58.06677636086428,0.7008704138549317,1,4
49,68.5481014353391,0.6388570565803849,1,4
50,57.59690941816228,0.4439751908882019,1,4
51,53.835673733488505,0.29797457788293363,1,4
52,96.08077918998737,0.0097689078843508,0,4
53,122.58213751375534,0.006997716721514852,0,4
54,105.46987668706291,0.2529577178389081,0,4
55,88.90916238322549,0.00020193209681553624,0,4
56,96.94283759110965,0.012024047220924322,0,4
57,80.74160076504694,0.01762332578861702,0,4
58,100.64027197559368,0.0024706683744580037,0,4
59,88.21533667104433,0.11714688571839901,0,4
60,104.25552843027349,0.0057999996136432926,0,4
61,71.07479043578017,0.005015864371547356,0,4
62,32.43423724939067,0.3636817338609432,1,4
63,33.051245196082576,0.5700446296761309,1,4
64,26.699187174264768,0.5475805989274134,1,4
65,56.854973011675085,0.29582885769325096,1,4
66,41.576866656223906,0.540133398209558,1,4
67,45.116513973982336,0.5663164552520203,1,4
68,26.132196923761384,0.2758691624114812,1,4
69,26.937428216037517,0.48815250699760415,1,4
70,58.283864768801145,0.3765233666110951,1,4
71,24.591502590136876,0.42993415163444515,1,4
72,24.233060813947723,0.32014339318300594,1,4
73,19.052624997983443,0.6540778903277696,1,4
74,66.26169377564011,0.6180698252838801,1,4
75,37.17389956134472,0.5437268882310751,1,4
76,30.75374286063434,0.48794913769187065,1,4
77,52.200633934386715,0.29006540686312804,1,4
78,35.86456108714081,0.6030446971778698,1,4
79,61.13652043569461,0.2983659464210877,1,4
80,28.200898587150384,0.33122418128244224,1,4
81,51.91293005250856,0.7798898454238132,1,4
82,65.21845024839789,0.6901142396312244,1,4
83,5.062947138995597,0.5263756653011337,1,4
84,20.48067396978053,0.3452496862407603,1,4
85,13.62837777328069,0.5383471009210713,1,4
86,26.419065895286305,0.578052074934146,1,4
87,108.28322355299683,0.011826176301798988,0,4
88,108.9290188270773,0.007754535208380433,0,4
89,103.17207932699705,0.021594742641811323,0,4
90,48.42345871879144,0.4016780326549633,1,4
91,59.20659391937947,0.4244503746139859,1,4
92,71.17228692731352,0.2755442869164797,1,4
93,54.61511189295596,0.4890618781039547,1,4
94,39.38040376184086,0.5224269621295659,1,4
95,49.75972358736837,0.34344575094846225,1,4
96,48.295199013500486,0.5890951198784631,1,4
97,43.55423087707192,0.520620308012099,1,4
98,78.14706490964011,0.614949581118434,1,4
99,22.988993920374867,0.6657708202707416,1,4
0,40.368050567271084,0.42733456875606474,1,5
1,23.238645710574566,0.5117514623704904,1,5
2,56.638529324070475,0.3423013061280269,1,5
3,30.364416661041133,0.2632427607210329,1,5
4,73.65220745450635,0.5545930803828882,1,5
5,19.303830511040143,0.3903925128533145,1,5
6,34.99576739513701,0.6197106390436624,1,5
7,58.065375693216,0.40643522651541386,1,5
8,22.528702997691173,0.5236608957354221,1,5
9,70.15307224304205,0.34207818479270247,1,5
10,41.856079105490906,0.44472717527908634,1,5
11,43.565747496404704,0.21377933201629543,1,5
12,56.3760518140166,0.5152991774167838,1,5
13,89.01770258427972,0.016240330541967874,0,5
14,97.80901707689907,0.057062933693038845,0,5
15,24.21869049868166,0.41866301601443723,1,5
16,14.843193769385522,0.1739225313670105,1,5
17,37.81522447979871,0.6580214328445255,1,5
18,19.75720788055731,0.5275775100881995,1,5
19,35.201007050076804,0.6885020429352154,1,5
20,70.94380976219472,0.5461006304850793,1,5
21,24.319245621909126,0.48195222958121864,1,5
22,36.88495302745321,0.36844367701794395,1,5
23,41.92326978119021,0.24280350878820792,1,5
24,52.38712221588462,0.779517294350967,1,5
25,13.811688429549921,0.42538351501192984,1,5
26,51.508400889362704,0.2818402181071965,1,5
27,74.0236451416649,0.40866077176393173,1,5
28,116.9965425662899,0.021172587832482295,0,5
29,89.50146814204261,0.01002171288312033,0,5
30,41.09232922295561,0.6648761879046975,1,5
31,83.50490820094588,0.0024892934119297673,0,5
32,106.11959731549238,0.04517072177253833,0,5
33,109.25878314205673,0.009579309544586577,0,5
34,106.30774091114216,0.049596042581792905,0,5
35,103.6742136052063,0.17438690985121852,0,5
36,39.032517852453985,0.66795123483406,1,5
37,50.881878366403974,0.4648136081328509,1,5
38,30.74086713231546,0.4260929340643999,1,5
39,49.43461389619155,0.48038122828306135,1,5
40,33.14117143639619,0.355040917413575,1,5
41,34.98652677407821,0.296148251154466,1,5
42,50.97732444536528,0.4843809372496334,1,5
43,44.46090465000639,0.26192438311022165,1,5
44,57.067182774809694,0.3743377674057218,1,5
45,65.10101437333064,0.4429527242829805,1,5
46,44.71497001417149,0.3752781753284916,1,5
47,19.22265142187206,0.45799359075672386,1,5
48,38.30158496542641,0.6238711565598652,1,5
49,34.673856346428366,0.33799753198077437,1,5
50,37.95521638925929,0.41649603531826024,1,5
51,25.730887422870975,0.3514996964690468,1,5
52,54.28684577323047,0.202181930128238,1,5
53,46.59409202747569,0.5458989027166651,1,5
54,36.0772900872687,0.5498149328880253,1,5
55,33.81915848585642,0.5684899404997037,1,5
56,46.11721852939783,0.5748449543757835,1,5
57,47.07656109538672,0.5728747532273273,1,5
58,52.85388810656606,0.6543480901710416,1,5
59,36.58161577527202,0.6112921580363776,1,5
60,38.956414764590775,0.5399752064226493,1,5
61,54.934520152272796,0.5861565211763876,1,5
62,32.63116371974091,0.24206412886131226,1,5
63,66.2694547806158,0.4932580059224315,1,5
64,36.29676081972781,0.513666927896531,1,5
65,53.6111852936867,0.5774988885436175,1,5
66,55.6003243953604,0.5866009330455123,1,5
67,37.52837236436356,0.7121453800215324,1,5
68,24.460191292932635,0.5196263838497964,1,5
69,46.35067420534849,0.49710409167964237,1,5
70,56.16840135666453,0.7701877313743892,1,5
71,38.346994683164766,0.4597441919054331,1,5
72,23.416973248999227,0.6219655597060411,1,5
73,36.86393100154039,0.5081919074361609,1,5
74,17.303797496328414,0.5053461502002768,1,5
75,27.99344216495254,0.39671194824219064,1,5
76,62.284126390422706,0.3532831371163554,1,5
77,61.64274674995961,0.7310937711486878,1,5
78,12.875716609764758,0.45690222770473055,1,5
79,75.11204276908535,0.4859695481088097,1,5
80,18.174410270414818,0.7749172542151588,1,5
81,62.450274984660425,0.5354352367617101,1,5
82,28.642381016408528,0.5900425586045505,1,5
83,83.48721924850477,0.08584695993585391,0,5
84,94.24292707123006,0.02140829278723645,0,5
85,108.97055858712113,0.036594712139059925,0,5
86,95.87312499288184,0.02222471985485579,0,5
87,113.92461553972015,0.002679503293155189,0,5
88,110.01673690121898,0.009979788273718287,0,5
89,12.258873549313588,0.4870426381404527,1,5
90,27.227411183687394,0.4068444439987815,1,5
91,27.02242647488312,0.4644321552844792,1,5
92,14.483863548099713,0.523401808358084,1,5
93,35.02729274458072,0.3769402113584796,1,5
94,32.955127865708995,0.622048029114928,1,5
95,32.329025488344975,0.7187122517562172,1,5
96,34.406122377815706,0.585204358581081,1,5
97,34.39999698302876,0.5281321586031237,1,5
98,45.99440901144052,0.8713015107803829,1,5
99,33.87873484574455,0.6111890976189664,1,5
0,107.1808026171274,0.009026855477253688,0,6
1,112.70549034091889,0.04884979030445922,0,6
2,103.51200869442258,0.044565280675395835,0,6
3,98.45837612626579,0.003695954671618743,0,6
4,113.26672623037106,0.032497567083127926,0,6
5,97.59493436054925,0.005491651921312337,0,6
6,99.03115337078374,0.03829348296676014,0,6
